AppID,Name,Release date,Price,Positive,Negative,Categories,Genres,Tags,Rating
402890,Nyctophilia,"Sep 23, 2015",0.0,196,106,Single-player,"Adventure,Free To Play,Indie","Free to Play,Indie,Adventure,Horror,2D,Pixel Graphics,Thriller,Soundtrack,Psychological Horror",0.6490066225165563
1151740,Prison Princess,"Apr 2, 2020",19.99,264,46,"Single-player,Steam Achievements,Full controller support,Family Sharing","Adventure,Indie","Sexual Content,Adventure,Indie,Nudity,Anime,Mature,Visual Novel,Puzzle,Hentai",0.8516129032258064
431510,Mystic Destinies: Serendipity of Aeons,"Feb 11, 2016",0.0,318,72,"Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases","Adventure,Casual,Indie,Simulation","Visual Novel,Otome,Female Protagonist,Indie,Free to Play,Casual,Simulation,Adventure,Romance,Anime,Nudity,Story Rich",0.8153846153846154
1154840,Shadow Empire,"Dec 3, 2020",39.99,1145,168,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Remote Play Together,Family Sharing","RPG,Simulation,Strategy","Strategy,Simulation,4X,RPG,Wargame,Turn-Based Strategy,Hex Grid,Sci-fi,Turn-Based,Grand Strategy,War,Space,Singleplayer,Multiplayer,Replay Value,Aliens,Tactical,Turn-Based Combat,Asynchronous Multiplayer,Management",0.872048743335872
282010,Carmageddon Max Pack,"Jun 30, 1997",9.99,769,101,"Single-player,Multi-player,Steam Trading Cards,Family Sharing","Action,Indie,Racing","Combat Racing,Racing,Action,Classic,Gore,Indie,1990's,Vehicular Combat,Multiplayer,Retro,Singleplayer,Great Soundtrack,Arcade,Driving,Female Protagonist",0.8839080459770114
382310,Eco,"Feb 6, 2018",29.99,10236,2339,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements,In-App Purchases","Indie,Simulation,Early Access","Early Access,Simulation,Building,Sandbox,Economy,Open World Survival Craft,Immersive Sim,Nature,Multiplayer,Open World,Base-Building,Crafting,Trading,Transportation,Science,Education,Resource Management,Political Sim,Survival,Singleplayer",0.8139960238568589
2336220,Feed the Cups,"Feb 20, 2024",15.99,3080,9000,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Casual,Indie,Simulation,Early Access","Early Access,Cute,Simulation,Cooking,Crafting,Online Co-Op,2D,Management,Multiplayer,Co-op,Singleplayer,Local Co-Op,Rogue-lite,Immersive Sim,Local Multiplayer,Action Roguelike,Action,Funny,Cartoon,Job Simulator",0.25496688741721857
1151640,Horizon Zero Dawn™ Complete Edition,"Aug 7, 2020",49.99,104896,14162,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Tablet,Family Sharing","Action,Adventure,RPG","Open World,Adventure,Female Protagonist,Singleplayer,Story Rich,RPG,Action,Post-apocalyptic,Sci-fi,Robots,Third Person,Exploration,Beautiful,Atmospheric,Action RPG,Archery,Great Soundtrack,Hunting,Stealth,Dinosaurs",0.88104957247728
434030,Aerofly FS 2 Flight Simulator,"Nov 20, 2017",49.99,1574,421,"Single-player,Tracked Controller Support,VR Supported,Partial Controller Support,Family Sharing","Action,Indie,Racing,Simulation","Flight,Simulation,VR,Racing,Open World,Physics,Realistic,Education,Exploration,Jet,3D Vision,Relaxing,3D,Level Editor,America,Singleplayer,TrackIR,Early Access,Indie,Multiplayer",0.7889724310776942
225840,Sven Co-op,"Jan 22, 2016",0.0,28471,1914,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled","Action,Casual,Free To Play,Indie","Co-op,FPS,Online Co-Op,Shooter,Shoot 'Em Up,1990's,Team-Based,Retro,Casual,PvE,First-Person,3D,Free to Play,Third Person,Action,Conversation,Puzzle,Survival,Moddable,Multiplayer",0.9370083922988317
411830,SENRAN KAGURA SHINOVI VERSUS,"Jun 1, 2016",19.99,3622,198,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",Action,"Anime,Nudity,Action,Sexual Content,Female Protagonist,Mature,Hack and Slash,Cute,Ninja,Beat 'em up,Fighting,Multiplayer,Story Rich,Singleplayer,Great Soundtrack,Character Customization,JRPG,Memes,Funny,Hentai",0.9481675392670157
252850,Streamline,"Sep 30, 2016",0.0,1430,580,"Multi-player,Online PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Family Sharing","Action,Indie,Sports,Early Access","Early Access,Action,Indie,Sports,Parkour,Multiplayer",0.7114427860696517
626550,Prodigy Tactics,"Sep 28, 2018",19.99,74,129,"Single-player,Multi-player,PvP,Online PvP,Family Sharing","Action,Adventure,Casual,RPG,Strategy","Strategy,Adventure,Action,Casual,Turn-Based,Turn-Based Tactics,Tactical,Fantasy,Turn-Based Strategy,Multiplayer,Party-Based RPG,Indie,Local Multiplayer,Turn-Based Combat",0.3645320197044335
1385380,Across the Obelisk,"Aug 16, 2022",19.99,8912,1951,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Steam Leaderboards,Family Sharing","Adventure,Indie,RPG,Strategy","Online Co-Op,Dungeon Crawler,Roguelike Deckbuilder,Indie,Card Game,Card Battler,Deckbuilding,Co-op,Adventure,Rogue-lite,Replay Value,Choices Matter,Difficult,Tactical RPG,Class-Based,Turn-Based,Turn-Based Strategy,Turn-Based Combat,Turn-Based Tactics,Procedural Generation",0.8203995213108718
489560,Astroflux,"Sep 27, 2016",0.0,225,83,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,In-App Purchases","Action,Adventure,Free To Play,Massively Multiplayer,RPG","Free to Play,Massively Multiplayer,Action,Adventure,RPG,Space,Bullet Hell,2D",0.7305194805194806
92800,SpaceChem,"Mar 2, 2011",9.99,4532,384,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing","Indie,Simulation","Puzzle,Difficult,Programming,Indie,Logic,Singleplayer,Automation,Sci-fi,Great Soundtrack,Science,2D,Space,Simulation,Illuminati,Casual,Addictive,Education,Strategy,Touch-Friendly,Building",0.9218877135882831
1351240,Taxi Life: A City Driving Simulator,"Mar 7, 2024",29.99,1406,1012,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",Simulation,"Driving,Simulation,Open World,Singleplayer,Realistic,Automobile Sim,First-Person,Exploration,Relaxing,Atmospheric,Immersive Sim,Management,Physics,Transportation,Third Person,Casual,3D,Controller,Sandbox,Life Sim",0.5814722911497106
543980,Zombie Exodus: Safe Haven,"Oct 28, 2016",7.99,173,30,"Single-player,Steam Achievements,Captions available,Steam Cloud,Family Sharing","Adventure,Indie,RPG","RPG,Adventure,Indie,Text-Based,Zombies,Choose Your Own Adventure,Choices Matter",0.8522167487684729
633460,Tannenberg,"Nov 16, 2017",19.99,8007,1279,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing","Action,Indie,Massively Multiplayer,Simulation,Strategy","Gore,World War I,Team-Based,Shooter,PvP,FPS,Horror,Realistic,Action,First-Person,Historical,Multiplayer,Wargame,3D,War,Atmospheric,Strategy,Military,Indie,Simulation",0.8622657764376481
65270,Demolition Company Gold Edition,"Aug 4, 2011",9.99,291,40,"Single-player,Partial Controller Support,Family Sharing",Simulation,"Simulation,Destruction,Singleplayer,Physics,First-Person,Multiplayer",0.879154078549849
456430,Christmas Adventure: Candy Storm,"Apr 1, 2016",1.99,360,41,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Casual,Indie","Casual,Indie,Hidden Object,Point & Click,Singleplayer,Family Friendly,Puzzle,Short,Relaxing,Mouse only,Cute,Atmospheric",0.8977556109725686
1300920,Ghost of Dragon,"Oct 26, 2022",19.99,327,458,"Single-player,Steam Cloud,Family Sharing","Adventure,Indie,RPG,Simulation,Early Access","RPG,Indie,Adventure,Simulation,Early Access,Idler,Hack and Slash,Loot",0.41656050955414015
1460220,Evil Nun: The Broken Mask,"Dec 7, 2023",19.99,815,42,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Horror,Survival Horror,Stealth,Violent,Artificial Intelligence,First-Person,Atmospheric,Psychological Horror,Villain Protagonist,Adventure,Multiple Endings,Mystery,Dark,Singleplayer,Immersive Sim,Thriller,Realistic,Physics,Action,Early Access",0.9509918319719953
1477790,Luna's Fishing Garden,"Jun 16, 2021",7.99,1825,102,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,Casual,Indie","2D Platformer,Collectathon,Idler,Fishing,Sandbox,Farming Sim,Female Protagonist,Cute,2D,Relaxing,Casual,Pixel Graphics,Colorful,Family Friendly,Building,Nature,Adventure,Singleplayer,Cozy,Wholesome",0.9470679813181111
600420,Mob Rule Classic,"Mar 31, 2017",5.99,190,42,"Single-player,Family Sharing",Simulation,"Simulation,Strategy,City Builder,Classic,Crime",0.8189655172413793
298030,Total Annihilation,"Dec 18, 2015",4.99,3145,117,"Single-player,Multi-player,Family Sharing",Strategy,"Strategy,RTS,Classic,Great Soundtrack,Sci-fi,Multiplayer,Singleplayer,Robots,Retro,Atmospheric,1990's,Base-Building,Action,Top-Down,Co-op,Nostalgia",0.9641324340895157
39510,Gothic II: Gold Edition,"Nov 29, 2005",9.99,13231,860,"Single-player,Family Sharing","Action,RPG","RPG,Classic,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Dark Fantasy,Story Rich,Action,Third Person,Medieval,Replay Value,Adventure,Difficult,Great Soundtrack,Dragons,Magic,Action RPG,Pirates",0.9389681356894471
1659800,Sweet House,"Jul 20, 2021",1.99,354,97,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie","Sexual Content,Mature,Hentai,JRPG,Visual Novel,Interactive Fiction,Multiple Endings,Clicker,Choices Matter,Dating Sim,Word Game,Nudity,Cartoon,Cute,Colorful,Funny,Romance,Indie,Conversation,Casual",0.7849223946784922
1167450,DAEMON X MACHINA,"Feb 13, 2020",49.99,5367,770,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing",Action,"Mechs,Action,Robots,Character Customization,Anime,Sci-fi,Singleplayer,Post-apocalyptic,Multiplayer,PvP,Great Soundtrack,Third-Person Shooter,Third Person,Cyberpunk,Co-op,RPG,Shooter,Epic",0.874531530063549
549100,GravNewton,"Jul 26, 2017",4.99,332,92,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Action,Indie","Side Scroller,Precision Platformer,2D Platformer,Difficult,Platformer,Action-Adventure,2D,Cute,Linear,Action,Abstract,Cartoony,Colorful,Pixel Graphics,Minimalist,Logic,Family Friendly,Score Attack,Physics,Retro",0.7830188679245284
1167790,绝望监牢 / 絶望プリズン,"Feb 13, 2020",0.0,371,134,"Single-player,Steam Cloud","Adventure,Free To Play,Indie,RPG","Free to Play,RPG,Indie,Adventure,Detective,Puzzle,Anime",0.7346534653465346
1042780,Pine,"Oct 10, 2019",24.99,1289,454,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG,Simulation","Singleplayer,Open World,Adventure,Action-Adventure,Third Person,RPG,Indie,Action,Story Rich,Fantasy,Great Soundtrack,Colorful,Simulation,Exploration,Action RPG,Atmospheric,Sandbox,Nature,Cute,Choose Your Own Adventure",0.7395295467584624
1147940,3dSen PC,"Jun 19, 2020",9.99,382,35,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Partial Controller Support,Remote Play Together,Family Sharing","Action,Adventure,Casual,RPG,Early Access","Action,2.5D,Indie,Early Access,Adventure,RPG,Casual,Classic,Great Soundtrack,Retro,Arcade,Software,Old School,Pixel Graphics,Singleplayer,Platformer,Remake",0.9160671462829736
1241100,POLYGON,"Mar 6, 2020",0.0,23648,8016,"Multi-player,MMO,PvP,Online PvP,In-App Purchases","Action,Indie,Massively Multiplayer,Free To Play,Early Access","Free to Play,FPS,Multiplayer,Shooter,Military,First-Person,War,Action,Tactical,Team-Based,PvP,Gun Customization,Massively Multiplayer,Competitive,Indie,Character Customization,Stylized,Early Access,Atmospheric,Colorful",0.7468418393127843
402160,Star Command Galaxies,"Aug 28, 2024",14.99,203,264,"Single-player,Family Sharing","Action,Adventure,Casual,Indie,RPG,Simulation,Strategy","RTS,Isometric,Indie,Pixel Graphics,Strategy,Adventure,Sci-fi,Space Sim,Real Time Tactics,Singleplayer,Simulation,Tactical,Story Rich,Action-Adventure,Space,Combat,Linear,2D,Action,Tutorial",0.4346895074946467
823580,Isoland 2 - Ashes of Time,"May 1, 2018",2.99,270,12,"Single-player,Steam Cloud,Family Sharing","Adventure,Indie","Adventure,Indie,Puzzle",0.9574468085106383
540100,Imprisoned Light,"Oct 28, 2016",0.99,133,74,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Remote Play Together,Family Sharing","Action,Adventure,Indie,RPG","RPG,Indie,Action,Adventure,4 Player Local,Pixel Graphics,Local Co-Op,2D,Multiplayer,Platformer,Co-op,Online Co-Op,Zombies,Difficult,Action RPG,War,Rogue-like,Shooter,Loot,Character Action Game",0.642512077294686
418300,Wick,"Dec 17, 2015",5.99,551,94,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Remote Play on TV,Family Sharing","Action,Adventure,Indie","Horror,Indie,Adventure,Action,Survival Horror,First-Person,Psychological Horror,Atmospheric,Multiplayer,Survival,Singleplayer",0.8542635658914729
474750,Reigns,"Aug 11, 2016",2.99,6838,976,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing","Adventure,Indie,RPG,Simulation","Choices Matter,Medieval,Card Game,Indie,Life Sim,Choose Your Own Adventure,Singleplayer,RPG,Adventure,Simulation,Strategy,Casual,Comedy,Dark Humor,Fantasy,Funny,Story Rich,2D,Difficult,Great Soundtrack",0.8750959815715382
870820,Wakaru ver. beta,"Jun 18, 2018",0.0,333,43,,"Animation & Modeling,Video Production","Animation & Modeling,Video Production,Software,Anime",0.8856382978723404
314830,Blackguards 2,"Jan 20, 2015",0.99,772,380,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Indie,RPG,Strategy","RPG,Strategy,Adventure,Indie,Turn-Based,Fantasy,Turn-Based Combat,Turn-Based Strategy,Singleplayer,Tactical,Female Protagonist,Tactical RPG,Dark Fantasy,Hex Grid,Turn-Based Tactics,CRPG,Isometric,Choices Matter,Villain Protagonist,Strategy RPG",0.6701388888888888
977230,Mars Power Industries Deluxe,"Nov 4, 2019",5.99,561,35,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing","Casual,Indie","Wholesome,Resource Management,Stylized,Management,Puzzle,Board Game,Relaxing,Cute,Tabletop,Casual,Pixel Graphics,Atmospheric,Simulation,Singleplayer,Strategy,Minimalist,2D,Abstract,Building,Cozy",0.9412751677852349
1252000,GOAL! The Club Manager,"Nov 2, 2022",29.99,168,272,"Single-player,Family Sharing","Simulation,Sports,Strategy,Early Access","Early Access,Sports,Strategy,Football (Soccer),Simulation,Management,Economy,Singleplayer,Multiplayer,Grand Strategy,Trading,Turn-Based Strategy,Turn-Based Tactics,2.5D,Stylized,Old School,Choices Matter,Comedy,PvP,Minimalist",0.38181818181818183
1178030,Star Fetchers,"Jan 17, 2020",0.0,6618,187,Single-player,"Action,Adventure,Indie,Free To Play","Indie,Action,Adventure,Free to Play,Great Soundtrack,Violent,Gore,Story Rich,Cyberpunk,2D,Pixel Graphics,Funny,Atmospheric,Surreal,Female Protagonist,Singleplayer,Swordplay,Dating Sim,Comedy,Hack and Slash",0.9725202057310801
495780,Hexoscope,"Aug 10, 2016",2.99,194,24,"Single-player,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie","Casual,Indie,Puzzle",0.8899082568807339
1201830,For The Warp,"Mar 28, 2022",14.99,298,116,"Single-player,Steam Trading Cards,Steam Cloud,Family Sharing","Indie,Strategy","Roguelike Deckbuilder,Deckbuilding,Sci-fi,Rogue-lite,Card Battler,Pixel Graphics,Card Game,Turn-Based,Rogue-like,Space,Turn-Based Strategy,Futuristic,2D,Strategy,Turn-Based Combat,Procedural Generation,Atmospheric,Singleplayer,Indie,Aliens",0.7198067632850241
1158720,Causality,"Apr 16, 2021",6.99,196,14,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Adventure,Indie","Adventure,Supernatural,RPGMaker,Survival Horror,Thriller,Psychological Horror,Horror,2D,Top-Down,Puzzle,Story Rich,Multiple Endings,Pixel Graphics,Atmospheric,Mystery,Indie,Singleplayer,Dark",0.9333333333333333
1966900,20 Minutes Till Dawn,"Jun 8, 2023",4.99,24485,2168,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,Casual,Indie,Strategy","Action Roguelike,Bullet Hell,Survival,Horror,Shoot 'Em Up,Rogue-lite,Combat,Top-Down Shooter,Casual,Lovecraftian,Pixel Graphics,Singleplayer,Strategy,Action,RPG,Controller,Gun Customization,Dark Fantasy,Score Attack,Shooter",0.9186583123850973
2125770,Beeny,"Oct 15, 2022",0.99,407,11,"Single-player,Partial Controller Support,Family Sharing",Action,"Action,Platformer,2D Platformer,Precision Platformer,2D,Cartoon,Colorful,Cute,1990's,Old School,Atmospheric,Dark,Mystery,Nature,Retro,Controller,Female Protagonist,Singleplayer",0.9736842105263158
230150,Incredipede,"Mar 18, 2013",9.99,254,100,"Single-player,Steam Achievements,Steam Cloud,Includes level editor,Family Sharing","Action,Adventure,Casual,Indie,Simulation","Building,Physics,Action,Puzzle-Platformer,Simulation,2D,Cute,Surreal,Nature,Platformer,Puzzle,Character Customization,Hand-drawn,2D Platformer,Level Editor,Beautiful,Aliens,Singleplayer,Ambient,Indie",0.7175141242937854
904960,Cine Tracer,"Sep 28, 2018",89.99,318,137,"Single-player,Family Sharing","Simulation,Early Access","Simulation,Early Access,Cinematic",0.6989010989010989
2965660,PILGRIM,"May 31, 2024",7.99,1172,192,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Family Sharing","Action,Adventure,Indie,Early Access","Early Access,Exploration,Dungeon Crawler,Horror,PvE,Action-Adventure,3D,First-Person,Dark Comedy,Dark Humor,Post-apocalyptic,Psychological Horror,Action,Procedural Generation,Medieval,Adventure,Dark,Survival Horror,Co-op,Combat",0.8592375366568915
1779200,Thrive,"Nov 26, 2021",4.99,941,76,"Single-player,Steam Workshop,Steam Cloud,Family Sharing","Casual,Indie,Simulation,Early Access","Simulation,Science,Sandbox,Character Customization,Education,Procedural Generation,Nature,Tutorial,Casual,Artificial Intelligence,3D,2D,Realistic,3D Vision,Family Friendly,Survival,Top-Down,Management,Hex Grid,Early Access",0.9252704031465093
1340640,HORROR TALES: The Wine,"Jul 30, 2021",11.99,349,86,"Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud,Family Sharing","Action,Adventure,Indie","Horror,Survival Horror,Psychological Horror,First-Person,Atmospheric,Dark,Adventure,Exploration,Story Rich,Indie,Immersive,Violent,Stealth,Lore-Rich,Realistic,Blood,Singleplayer,Mystery,Action-Adventure,Dark Fantasy",0.8022988505747126
270550,Yet Another Zombie Defense,"Mar 28, 2014",0.0,10433,1620,"Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Stats,Steam Leaderboards,Remote Play Together","Action,Casual,Indie,Strategy","Zombies,Survival,Multiplayer,Co-op,Action,Tower Defense,Indie,Shooter,Strategy,Casual,Online Co-Op,Horror,Top-Down,Singleplayer,Free to Play,Isometric,Local Co-Op,Arcade,Difficult,Funny",0.8655936281423712
7010,Project: Snowblind,"Mar 29, 2007",5.99,476,153,"Single-player,Multi-player,Family Sharing",Action,"Action,Shooter,FPS,First-Person,Sci-fi,Cyberpunk,Futuristic,Classic,Singleplayer",0.7567567567567568
447290,Redeemer: Enhanced Edition,"Aug 1, 2017",9.99,2524,364,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Remote Play Together,Family Sharing","Action,Indie","Action,Beat 'em up,Top-Down,Indie,Gore,Violent,Hack and Slash,Fighting,Co-op,Martial Arts,Twin Stick Shooter,Controller,Spectacle fighter,Local Co-Op,Fast-Paced,Shooter,Character Action Game,Action-Adventure,Arena Shooter,Silent Protagonist",0.8739612188365651
1131740,Snowdome,"Jul 23, 2020",6.99,237,22,"Single-player,Family Sharing","Adventure,Casual,Indie,RPG","First-Person,Visual Novel,Anime,Story Rich,Mystery,Casual,1990's,Atmospheric,Drama,Linear,Adventure,Lore-Rich,Procedural Generation,Narration,Conversation,Indie,Stylized,Cinematic,Sci-fi,Psychological Horror",0.915057915057915
1132030,Trash Sailors: Co-Op Trash Raft Simulator,"Dec 16, 2021",19.99,193,75,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing","Action,Adventure,Casual,Indie,Simulation","4 Player Local,Family Friendly,Colorful,Online Co-Op,Casual,Cute,Action,Indie,Funny,Physics,Local Co-Op,Co-op,Local Multiplayer,Multiplayer,Comedy,2.5D,Cartoon,Sailing,Arcade,Pirates",0.7201492537313433
1351210,Gord,"Aug 17, 2023",17.49,360,299,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Indie,Simulation,Strategy","Adventure,Colony Sim,Dark Fantasy,Atmospheric,Survival,Strategy,RTS,Mythology,Action-Adventure,City Builder,Action RTS,Resource Management,Singleplayer,Moddable,Procedural Generation,Magic,Isometric,Lore-Rich,Choices Matter,Real-Time",0.5462822458270106
243060,Urban Chaos,"Oct 15, 2013",6.99,154,66,"Single-player,Family Sharing",Action,"Action,Classic,Female Protagonist,Open World,Third Person,Stealth,Atmospheric",0.7
571310,SteamWorld Dig 2,"Sep 22, 2017",19.99,6655,302,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing","Action,Adventure,Indie","Adventure,Metroidvania,Indie,Action,Platformer,Mining,2D,Steampunk,Female Protagonist,Singleplayer,Exploration,Great Soundtrack,Robots,Controller,Casual,Colorful,Western,Family Friendly,2D Platformer,RPG",0.9565904844041972
2418520,Farm Together 2,"May 7, 2024",19.99,1785,217,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing","Casual,Indie,Simulation,Early Access","Early Access,Farming Sim,Agriculture,Sandbox,Life Sim,Family Friendly,Cute,Time Management,Character Customization,Fishing,Cooking,Casual,Relaxing,Economy,Base-Building,Co-op,Cartoony,Idler,Simulation,3D",0.8916083916083916
2155770,THE MULLER-POWELL PRINCIPLE,"Nov 29, 2023",14.99,255,77,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Exploration,Puzzle,Action-Adventure,First-Person,Surreal,Horror,Action,Story Rich,Multiple Endings,Narration,Logic,Sci-fi,Atmospheric,Adventure,Mystery,Singleplayer,Drama,Futuristic,Dark,Comedy",0.7680722891566265
961490,Travis Strikes Again: No More Heroes Complete Edition,"Oct 17, 2019",39.99,374,73,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",Action,"Action,Violent,Hack and Slash,Comedy,Co-op,Local Co-Op,Anime,Great Soundtrack,Isometric",0.8366890380313199
412790,Adventure Time: Magic Man's Head Games,"Apr 5, 2016",4.99,175,56,"Single-player,Steam Achievements,Full controller support,VR Only,VR Support,Steam Cloud,Family Sharing","Action,Adventure","Adventure,Action,VR,3D Platformer,Singleplayer,Short,Funny,Cartoony,Platformer,Third Person,Colorful",0.7575757575757576
399230,Kitchen Simulator 2015,"Sep 2, 2015",0.49,118,173,"Single-player,Steam Trading Cards,Family Sharing","Action,Adventure,Casual,Simulation,Strategy","Simulation,Adventure,Strategy,Action,Female Protagonist,Cooking,Psychological Horror,Action-Adventure,Sandbox,Exploration,Life Sim,Time Management,3D,Cute,First-Person,Crafting,Singleplayer,Violent,Casual,Nudity",0.4054982817869416
340770,Death Goat,"Jun 7, 2016",0.0,258,82,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Family Sharing","Action,Casual,Indie","Action,Indie,Casual,Great Soundtrack,Gore,Top-Down Shooter,Twin Stick Shooter",0.7588235294117647
2292260,STAR WARS™: Dark Forces Remaster,"Feb 28, 2024",29.99,734,76,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",Action,"Action,FPS,Shooter,First-Person,Old School,Boomer Shooter,Singleplayer,Combat,Sci-fi",0.9061728395061729
1709350,Bat Boy,"May 25, 2023",14.99,194,7,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action,Adventure,Action-Adventure,Platformer,Puzzle,2D Platformer,2D,Anime,Cartoony,Pixel Graphics,Colorful,Baseball,Fantasy,Old School,Sports,Singleplayer,Combat,Side Scroller,Music,Cute",0.9651741293532339
871100,Animyst,"Jul 2, 2018",0.0,353,59,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,In-App Purchases","Action,Adventure,Casual,Free To Play,Indie,Massively Multiplayer,RPG","Dark Fantasy,Demons,Horror,Philosophical,Surreal,War,Free to Play,Indie,PvP,MMORPG,Sandbox,Massively Multiplayer,Open World,Multiplayer,First-Person,Magic,Zombies,RPG,PvE,Base-Building",0.8567961165048543
1709900,Tower Tactics: Liberation,"Feb 6, 2023",12.99,972,116,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing","Indie,Strategy","Roguelike Deckbuilder,Tower Defense,Card Battler,Card Game,Rogue-like,Deckbuilding,Strategy,Singleplayer,Rogue-lite,2D,Sci-fi,Top-Down,Minimalist,Pixel Graphics,Space,Management,Procedural Generation,Tactical,Indie,Relaxing",0.8933823529411765
264200,One Finger Death Punch,"Mar 3, 2014",4.99,15897,337,"Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards,Family Sharing","Action,Casual,Indie","Action,2D Fighter,Fast-Paced,Indie,Beat 'em up,Fighting,Singleplayer,Addictive,2D,Martial Arts,Casual,Difficult,Arcade,Great Soundtrack,Rhythm,Epic,Mouse only,Blood,Gore,Funny",0.9792410989281755
1580780,[NINJA GAIDEN: Master Collection] NINJA GAIDEN Σ,"Jun 9, 2021",39.99,1601,364,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure","Action,Violent,Gore,Hack and Slash,Ninja,Adventure,Difficult,Singleplayer,Character Action Game,Classic,Spectacle fighter,Third Person,Great Soundtrack,Exploration,Story Rich,Dark,Anime,Sexual Content,Souls-like",0.8147582697201018
